year,dept_code,macrosector,value
2019,05,SERVICIOS,11660.3
2019,81,SERVICIOS,121.54
2019,08,SERVICIOS,3854.98
2019,11,SERVICIOS,23742.08
2019,13,SERVICIOS,3593.27
2019,15,SERVICIOS,1669.09
2019,17,SERVICIOS,1063.21
2019,18,SERVICIOS,175.48
2019,85,SERVICIOS,522.36
2019,19,SERVICIOS,1373.2
2019,20,SERVICIOS,538.7
2019,27,SERVICIOS,100.72
2019,23,SERVICIOS,918.45
2019,25,SERVICIOS,5414.73
2019,94,SERVICIOS,10.72
2019,95,SERVICIOS,25.11
2019,41,SERVICIOS,787.9
2019,44,SERVICIOS,328.34
2019,47,SERVICIOS,588.56
2019,50,SERVICIOS,1183.95
2019,52,SERVICIOS,671.03
2019,54,SERVICIOS,794.17
2019,86,SERVICIOS,123.67
2019,63,SERVICIOS,397.08
2019,66,SERVICIOS,1210.24
2019,88,SERVICIOS,108.56
2019,68,SERVICIOS,10137.78
2019,70,SERVICIOS,404.8
2019,73,SERVICIOS,1333.05
2019,76,SERVICIOS,8587.76
2019,97,SERVICIOS,7.77
2019,99,SERVICIOS,15.14
2019,91,AGROPECUARIO,129.77
2019,05,AGROPECUARIO,8918.46
2019,81,AGROPECUARIO,1033.83
2019,08,AGROPECUARIO,453.4
2019,11,AGROPECUARIO,14.73
2019,13,AGROPECUARIO,1590.74
2019,15,AGROPECUARIO,3054.42
2019,17,AGROPECUARIO,1945.93
2019,18,AGROPECUARIO,602.55
2019,85,AGROPECUARIO,1683.06
2019,19,AGROPECUARIO,2250.79
2019,20,AGROPECUARIO,1628.01
2019,27,AGROPECUARIO,769.34
2019,23,AGROPECUARIO,1921.06
2019,25,AGROPECUARIO,8275.56
2019,94,AGROPECUARIO,31.26
2019,95,AGROPECUARIO,157.19
2019,41,AGROPECUARIO,2889.4
2019,44,AGROPECUARIO,468.01
2019,47,AGROPECUARIO,2278.42
2019,50,AGROPECUARIO,4010.28
2019,52,AGROPECUARIO,2328.37
2019,54,AGROPECUARIO,1574.59
2019,86,AGROPECUARIO,220.27
2019,63,AGROPECUARIO,1419.72
2019,66,AGROPECUARIO,1167.14
2019,88,AGROPECUARIO,19.95
2019,68,AGROPECUARIO,6218.4
2019,70,AGROPECUARIO,742.08
2019,73,AGROPECUARIO,3559.83
2019,76,AGROPECUARIO,6370.19
2019,97,AGROPECUARIO,17.23
2019,99,AGROPECUARIO,214.0
2019,91,MINERO,1.3
2019,05,MINERO,3175.29
2019,81,MINERO,2262.59
2019,08,MINERO,137.64
2019,11,MINERO,392.37
2019,13,MINERO,1092.81
2019,15,MINERO,2127.33
2019,17,MINERO,234.79
2019,18,MINERO,15.96
2019,85,MINERO,7952.24
2019,19,MINERO,225.61
2019,20,MINERO,8198.93
2019,27,MINERO,554.82
2019,23,MINERO,454.1
2019,25,MINERO,538.78
2019,94,MINERO,28.2
2019,95,MINERO,2.81
2019,41,MINERO,1092.75
2019,44,MINERO,4249.55
2019,47,MINERO,45.66
2019,50,MINERO,19620.73
2019,52,MINERO,169.88
2019,54,MINERO,457.55
2019,86,MINERO,1258.05
2019,63,MINERO,28.6
2019,66,MINERO,59.01
2019,88,MINERO,1.48
2019,68,MINERO,2924.1
2019,70,MINERO,52.88
2019,73,MINERO,778.49
2019,76,MINERO,179.4
2019,97,MINERO,1.06
2019,99,MINERO,2.25
2019,91,MANUFACTURA,13.13
2019,05,MANUFACTURA,22127.44
2019,81,MANUFACTURA,120.48
2019,08,MANUFACTURA,6750.87
2019,11,MANUFACTURA,21073.53
2019,13,MANUFACTURA,5884.46
2019,15,MANUFACTURA,3137.08
2019,17,MANUFACTURA,1933.66
2019,18,MANUFACTURA,109.09
2019,85,MANUFACTURA,357.24
2019,19,MANUFACTURA,2842.66
2019,20,MANUFACTURA,592.02
2019,27,MANUFACTURA,32.95
2019,23,MANUFACTURA,1824.16
2019,25,MANUFACTURA,12467.79
2019,94,MANUFACTURA,8.59
2019,95,MANUFACTURA,12.69
2019,41,MANUFACTURA,546.56
2019,44,MANUFACTURA,61.5
2019,47,MANUFACTURA,499.51
2019,50,MANUFACTURA,766.21
2019,52,MANUFACTURA,386.05
2019,54,MANUFACTURA,884.99
2019,86,MANUFACTURA,30.62
2019,63,MANUFACTURA,369.7
2019,66,MANUFACTURA,2029.38
2019,88,MANUFACTURA,18.61
2019,68,MANUFACTURA,12918.96
2019,70,MANUFACTURA,562.44
2019,73,MANUFACTURA,2019.74
2019,76,MANUFACTURA,15443.14
2019,97,MANUFACTURA,0.44
2019,99,MANUFACTURA,4.33
2021,99,CONSTRUCCIÓN,61.5
2019,91,CONSTRUCCIÓN,37.23
2019,05,CONSTRUCCIÓN,11048.78
2019,81,CONSTRUCCIÓN,211.49
2019,08,CONSTRUCCIÓN,2730.56
2019,11,CONSTRUCCIÓN,10808.2
2019,13,CONSTRUCCIÓN,3863.76
2019,15,CONSTRUCCIÓN,2932.4
2019,17,CONSTRUCCIÓN,1102.24
2019,18,CONSTRUCCIÓN,427.05
2019,85,CONSTRUCCIÓN,453.69
2019,19,CONSTRUCCIÓN,1736.43
2019,20,CONSTRUCCIÓN,917.99
2019,27,CONSTRUCCIÓN,210.21
2019,23,CONSTRUCCIÓN,1299.16
2019,25,CONSTRUCCIÓN,4257.16
2019,94,CONSTRUCCIÓN,52.12
2019,95,CONSTRUCCIÓN,62.55
2019,41,CONSTRUCCIÓN,1744.04
2019,44,CONSTRUCCIÓN,661.25
2019,47,CONSTRUCCIÓN,955.11
2019,50,CONSTRUCCIÓN,1635.4
2019,52,CONSTRUCCIÓN,1436.41
2019,54,CONSTRUCCIÓN,1559.0
2019,86,CONSTRUCCIÓN,253.92
2019,63,CONSTRUCCIÓN,721.11
2019,66,CONSTRUCCIÓN,1226.33
2019,88,CONSTRUCCIÓN,42.74
2019,68,CONSTRUCCIÓN,5571.15
2019,70,CONSTRUCCIÓN,926.99
2019,73,CONSTRUCCIÓN,1943.62
2019,76,CONSTRUCCIÓN,4348.44
2019,97,CONSTRUCCIÓN,32.05
2019,99,CONSTRUCCIÓN,68.43
2019,91,SERVICIOS,241.03
2019,05,SERVICIOS,26342.51
2019,81,SERVICIOS,578.86
2019,08,SERVICIOS,9636.33
2019,11,SERVICIOS,55781.95
2019,13,SERVICIOS,6641.3
2019,15,SERVICIOS,5418.16
2019,17,SERVICIOS,2988.43
2019,18,SERVICIOS,834.65
2019,85,SERVICIOS,2843.33
2019,19,SERVICIOS,2415.43
2019,20,SERVICIOS,2443.39
2019,27,SERVICIOS,623.89
2019,23,SERVICIOS,2753.74
2019,25,SERVICIOS,10000.67
2019,94,SERVICIOS,65.66
2019,95,SERVICIOS,155.6
2019,41,SERVICIOS,2957.03
2019,44,SERVICIOS,1544.37
2019,47,SERVICIOS,3038.98
2019,50,SERVICIOS,4353.68
2019,52,SERVICIOS,3153.06
2019,54,SERVICIOS,3034.97
2019,86,SERVICIOS,647.93
2019,63,SERVICIOS,1781.14
2019,66,SERVICIOS,3519.63
2019,88,SERVICIOS,938.55
2019,68,SERVICIOS,9311.37
2019,70,SERVICIOS,1571.06
2019,73,SERVICIOS,4092.51
2019,76,SERVICIOS,18412.39
2019,97,SERVICIOS,73.84
2019,99,SERVICIOS,70.56
2019,91,SERVICIOS,5.29
2019,05,SERVICIOS,4286.98
2019,81,SERVICIOS,36.35
2019,08,SERVICIOS,1196.3
2019,11,SERVICIOS,11961.45
2019,13,SERVICIOS,705.94
2019,15,SERVICIOS,434.79
2019,17,SERVICIOS,468.49
2019,18,SERVICIOS,79.12
2019,85,SERVICIOS,85.83
2019,19,SERVICIOS,214.3
2019,20,SERVICIOS,278.46
2019,27,SERVICIOS,43.7
2019,23,SERVICIOS,527.44
2019,25,SERVICIOS,1473.67
2019,94,SERVICIOS,0.64
2019,95,SERVICIOS,6.82
2019,41,SERVICIOS,408.71
2019,44,SERVICIOS,103.16
2019,47,SERVICIOS,329.47
2019,50,SERVICIOS,393.12
2019,52,SERVICIOS,256.83
2019,54,SERVICIOS,278.1
2019,86,SERVICIOS,14.86
2019,63,SERVICIOS,180.66
2019,66,SERVICIOS,474.33
2019,88,SERVICIOS,20.35
2019,68,SERVICIOS,1728.59
2019,70,SERVICIOS,194.96
2019,73,SERVICIOS,570.7
2019,76,SERVICIOS,2617.23
2019,97,SERVICIOS,0.26
2019,99,SERVICIOS,4.09
2019,91,SERVICIOS,18.38
2019,05,SERVICIOS,7515.7
2019,81,SERVICIOS,71.94
2019,08,SERVICIOS,1991.41
2019,11,SERVICIOS,23303.65
2019,13,SERVICIOS,863.22
2019,15,SERVICIOS,534.64
2019,17,SERVICIOS,516.14
2019,18,SERVICIOS,112.82
2019,85,SERVICIOS,208.87
2019,19,SERVICIOS,329.61
2019,20,SERVICIOS,342.32
2019,27,SERVICIOS,80.53
2019,23,SERVICIOS,398.19
2019,25,SERVICIOS,800.09
2019,94,SERVICIOS,7.85
2019,95,SERVICIOS,16.91
2019,41,SERVICIOS,475.91
2019,44,SERVICIOS,171.22
2019,47,SERVICIOS,368.96
2019,50,SERVICIOS,550.89
2019,52,SERVICIOS,464.82
2019,54,SERVICIOS,500.01
2019,86,SERVICIOS,70.57
2019,63,SERVICIOS,257.5
2019,66,SERVICIOS,598.31
2019,88,SERVICIOS,45.68
2019,68,SERVICIOS,1622.79
2019,70,SERVICIOS,213.62
2019,73,SERVICIOS,600.3
2019,76,SERVICIOS,3916.36
2019,97,SERVICIOS,3.36
2019,99,SERVICIOS,11.46
2019,91,SERVICIOS,28.19
2019,05,SERVICIOS,13376.22
2019,81,SERVICIOS,191.87
2019,08,SERVICIOS,3411.37
2019,11,SERVICIOS,36586.22
2019,13,SERVICIOS,2398.13
2019,15,SERVICIOS,1621.28
2019,17,SERVICIOS,1082.78
2019,18,SERVICIOS,303.29
2019,85,SERVICIOS,444.48
2019,19,SERVICIOS,865.62
2019,20,SERVICIOS,944.51
2019,27,SERVICIOS,85.86
2019,23,SERVICIOS,613.9
2019,25,SERVICIOS,2888.82
2019,94,SERVICIOS,11.53
2019,95,SERVICIOS,39.77
2019,41,SERVICIOS,901.45
2019,44,SERVICIOS,450.65
2019,47,SERVICIOS,848.48
2019,50,SERVICIOS,1083.73
2019,52,SERVICIOS,1255.52
2019,54,SERVICIOS,1410.28
2019,86,SERVICIOS,183.46
2019,63,SERVICIOS,881.35
2019,66,SERVICIOS,1128.95
2019,88,SERVICIOS,76.99
2019,68,SERVICIOS,5228.04
2019,70,SERVICIOS,473.8
2019,73,SERVICIOS,1232.17
2019,76,SERVICIOS,12298.13
2019,97,SERVICIOS,12.08
2019,99,SERVICIOS,29.06
2021,44,SERVICIOS,192.52
2019,91,SERVICIOS,2.76
2019,05,SERVICIOS,13715.35
2019,81,SERVICIOS,23.79
2019,08,SERVICIOS,3352.79
2019,11,SERVICIOS,24129.87
2019,13,SERVICIOS,2535.06
2019,15,SERVICIOS,1212.59
2019,17,SERVICIOS,1234.79
2019,18,SERVICIOS,133.52
2019,85,SERVICIOS,178.41
2019,19,SERVICIOS,1391.72
2019,20,SERVICIOS,771.66
2019,27,SERVICIOS,4.36
2019,23,SERVICIOS,1293.36
2019,25,SERVICIOS,3517.52
2019,94,SERVICIOS,1.38
2019,95,SERVICIOS,2.81
2019,41,SERVICIOS,717.15
2019,44,SERVICIOS,25.92
2019,47,SERVICIOS,491.99
2019,50,SERVICIOS,869.43
2019,52,SERVICIOS,525.61
2019,54,SERVICIOS,577.3
2019,86,SERVICIOS,58.22
2019,63,SERVICIOS,419.14
2019,66,SERVICIOS,1463.18
2019,88,SERVICIOS,56.79
2019,68,SERVICIOS,2890.7
2019,70,SERVICIOS,197.82
2019,73,SERVICIOS,1082.83
2019,76,SERVICIOS,9574.77
2019,97,SERVICIOS,1.38
2019,99,SERVICIOS,4.04
2019,91,SERVICIOS,258.27
2021,47,SERVICIOS,410.32
2019,05,SERVICIOS,18056.66
2019,81,SERVICIOS,865.91
2019,08,SERVICIOS,7318.47
2019,11,SERVICIOS,41930.67
2019,13,SERVICIOS,6602.26
2019,15,SERVICIOS,3796.93
2019,17,SERVICIOS,2706.87
2019,18,SERVICIOS,1350.37
2019,85,SERVICIOS,1286.04
2019,19,SERVICIOS,3869.97
2019,20,SERVICIOS,3233.65
2019,27,SERVICIOS,1538.01
2019,23,SERVICIOS,4871.25
2019,25,SERVICIOS,7511.26
2019,94,SERVICIOS,164.08
2019,95,SERVICIOS,328.2
2019,41,SERVICIOS,3220.2
2019,44,SERVICIOS,2326.36
2019,47,SERVICIOS,3950.17
2019,50,SERVICIOS,3087.77
2019,52,SERVICIOS,4419.0
2019,54,SERVICIOS,3987.27
2019,86,SERVICIOS,1069.26
2019,63,SERVICIOS,1534.36
2019,66,SERVICIOS,2809.78
2019,88,SERVICIOS,247.42
2019,68,SERVICIOS,6867.73
2019,70,SERVICIOS,2801.36
2019,73,SERVICIOS,3901.7
2019,76,SERVICIOS,13453.19
2019,97,SERVICIOS,147.79
2019,99,SERVICIOS,249.75
2019,91,SERVICIOS,8.71
2019,05,SERVICIOS,3848.02
2019,81,SERVICIOS,28.29
2019,08,SERVICIOS,1185.98
2019,11,SERVICIOS,11790.26
2019,13,SERVICIOS,580.21
2019,15,SERVICIOS,325.39
2019,17,SERVICIOS,438.59
2019,18,SERVICIOS,81.93
2019,85,SERVICIOS,62.64
2019,19,SERVICIOS,273.07
2019,20,SERVICIOS,188.82
2019,27,SERVICIOS,42.66
2019,23,SERVICIOS,342.05
2019,25,SERVICIOS,701.25
2019,94,SERVICIOS,3.29
2021,91,SERVICIOS,232.91
2019,95,SERVICIOS,9.17
2019,41,SERVICIOS,421.93
2019,44,SERVICIOS,182.5
2019,47,SERVICIOS,319.81
2019,50,SERVICIOS,244.77
2019,52,SERVICIOS,422.31
2019,54,SERVICIOS,624.31
2019,86,SERVICIOS,67.95
2019,63,SERVICIOS,210.05
2019,66,SERVICIOS,556.27
2019,88,SERVICIOS,9.0
2019,68,SERVICIOS,908.32
2019,70,SERVICIOS,259.18
2019,73,SERVICIOS,463.83
2019,76,SERVICIOS,2437.95
2019,97,SERVICIOS,2.84
2019,99,SERVICIOS,5.69
2019,91,SERVICIOS,39.55
2019,05,SERVICIOS,14094.23
2019,81,SERVICIOS,147.0
2019,08,SERVICIOS,4906.05
2019,11,SERVICIOS,29688.47
2019,13,SERVICIOS,4294.39
2019,15,SERVICIOS,2189.19
2019,17,SERVICIOS,1404.65
2019,18,SERVICIOS,228.39
2019,85,SERVICIOS,597.26
2019,19,SERVICIOS,1796.93
2019,20,SERVICIOS,707.31
2019,27,SERVICIOS,137.51
2019,23,SERVICIOS,1234.51
2019,25,SERVICIOS,6779.49
2019,94,SERVICIOS,14.2
2019,95,SERVICIOS,31.47
2019,41,SERVICIOS,1014.19
2019,44,SERVICIOS,421.19
2019,47,SERVICIOS,759.79
2019,50,SERVICIOS,1438.32
2019,52,SERVICIOS,869.33
2019,54,SERVICIOS,987.53
2019,86,SERVICIOS,150.6
2019,63,SERVICIOS,513.66
2019,66,SERVICIOS,1609.12
2019,88,SERVICIOS,129.1
2019,68,SERVICIOS,11326.18
2019,70,SERVICIOS,505.43
2019,73,SERVICIOS,1679.79
2019,76,SERVICIOS,10551.36
2019,97,SERVICIOS,9.81
2019,99,SERVICIOS,20.0
2020,91,AGROPECUARIO,113.13
2020,05,AGROPECUARIO,7000.75
2020,81,AGROPECUARIO,906.62
2020,08,AGROPECUARIO,416.77
2020,11,AGROPECUARIO,13.07
2020,13,AGROPECUARIO,1448.18
2020,15,AGROPECUARIO,2565.21
2020,17,AGROPECUARIO,1327.74
2020,18,AGROPECUARIO,545.48
2020,85,AGROPECUARIO,1578.62
2020,19,AGROPECUARIO,1894.35
2020,20,AGROPECUARIO,1348.14
2020,27,AGROPECUARIO,685.75
2020,23,AGROPECUARIO,1598.12
2020,25,AGROPECUARIO,7591.36
2020,94,AGROPECUARIO,31.65
2020,95,AGROPECUARIO,150.64
2020,41,AGROPECUARIO,2425.18
2020,44,AGROPECUARIO,391.62
2020,47,AGROPECUARIO,1728.65
2020,50,AGROPECUARIO,3158.66
2020,52,AGROPECUARIO,1996.15
2020,54,AGROPECUARIO,1317.09
2020,86,AGROPECUARIO,192.83
2020,63,AGROPECUARIO,1057.8
2020,66,AGROPECUARIO,894.84
2020,88,AGROPECUARIO,16.8
2020,68,AGROPECUARIO,4518.57
2020,70,AGROPECUARIO,734.62
2020,73,AGROPECUARIO,2823.26
2020,76,AGROPECUARIO,4871.21
2020,97,AGROPECUARIO,18.88
2020,99,AGROPECUARIO,185.65
2020,91,MINERO,0.82
2020,05,MINERO,2605.46
2020,81,MINERO,1717.76
2020,08,MINERO,92.35
2020,11,MINERO,232.35
2020,13,MINERO,719.01
2020,15,MINERO,1428.84
2020,17,MINERO,203.68
2020,18,MINERO,10.76
2020,85,MINERO,5247.12
2020,19,MINERO,119.27
2020,20,MINERO,4521.01
2020,27,MINERO,432.06
2020,23,MINERO,357.2
2020,25,MINERO,291.41
2020,94,MINERO,11.6
2020,95,MINERO,2.14
2020,41,MINERO,787.22
2020,44,MINERO,1527.17
2020,47,MINERO,32.37
2020,50,MINERO,13375.73
2020,52,MINERO,78.93
2020,54,MINERO,297.36
2020,86,MINERO,650.32
2020,63,MINERO,15.99
2020,66,MINERO,45.37
2020,88,MINERO,0.92
2020,68,MINERO,1855.27
2020,70,MINERO,49.13
2020,73,MINERO,534.59
2020,76,MINERO,95.03
2020,97,MINERO,0.75
2020,99,MINERO,1.21
2020,91,MANUFACTURA,11.02
2020,05,MANUFACTURA,18333.58
2020,81,MANUFACTURA,122.26
2020,08,MANUFACTURA,5658.62
2020,11,MANUFACTURA,16959.6
2020,13,MANUFACTURA,4403.51
2020,15,MANUFACTURA,2598.19
2020,17,MANUFACTURA,1685.14
2020,18,MANUFACTURA,97.41
2020,85,MANUFACTURA,325.71
2020,19,MANUFACTURA,2533.5
2020,20,MANUFACTURA,546.64
2020,27,MANUFACTURA,28.52
2020,23,MANUFACTURA,1433.15
2020,25,MANUFACTURA,10243.28
2020,94,MANUFACTURA,7.98
2020,95,MANUFACTURA,11.47
2020,41,MANUFACTURA,490.09
2020,44,MANUFACTURA,53.2
2020,47,MANUFACTURA,446.62
2020,50,MANUFACTURA,673.25
2020,52,MANUFACTURA,328.61
2020,54,MANUFACTURA,743.75
2020,86,MANUFACTURA,29.06
2020,63,MANUFACTURA,330.56
2020,66,MANUFACTURA,1806.79
2020,88,MANUFACTURA,15.65
2020,68,MANUFACTURA,8772.87
2020,70,MANUFACTURA,516.62
2020,73,MANUFACTURA,1696.07
2020,76,MANUFACTURA,13382.72
2020,97,MANUFACTURA,0.39
2020,99,MANUFACTURA,4.01
2021,50,SERVICIOS,603.36
2020,91,CONSTRUCCIÓN,23.78
2020,05,CONSTRUCCIÓN,7004.57
2020,81,CONSTRUCCIÓN,158.94
2020,08,CONSTRUCCIÓN,1681.31
2020,11,CONSTRUCCIÓN,6970.22
2020,13,CONSTRUCCIÓN,2319.02
2020,15,CONSTRUCCIÓN,1727.61
2020,17,CONSTRUCCIÓN,620.85
2020,18,CONSTRUCCIÓN,262.76
2020,85,CONSTRUCCIÓN,320.18
2020,19,CONSTRUCCIÓN,938.03
2020,20,CONSTRUCCIÓN,609.36
2020,27,CONSTRUCCIÓN,126.46
2020,23,CONSTRUCCIÓN,628.49
2020,25,CONSTRUCCIÓN,2300.27
2020,94,CONSTRUCCIÓN,34.2
2020,95,CONSTRUCCIÓN,49.66
2020,41,CONSTRUCCIÓN,846.95
2020,44,CONSTRUCCIÓN,556.63
2020,47,CONSTRUCCIÓN,565.28
2020,50,CONSTRUCCIÓN,964.65
2020,52,CONSTRUCCIÓN,903.76
2020,54,CONSTRUCCIÓN,966.47
2020,86,CONSTRUCCIÓN,180.74
2020,63,CONSTRUCCIÓN,377.38
2020,66,CONSTRUCCIÓN,657.69
2020,88,CONSTRUCCIÓN,27.49
2020,68,CONSTRUCCIÓN,3133.36
2020,70,CONSTRUCCIÓN,581.01
2020,73,CONSTRUCCIÓN,1048.6
2020,76,CONSTRUCCIÓN,2748.98
2020,97,CONSTRUCCIÓN,24.01
2020,99,CONSTRUCCIÓN,46.77
2020,91,SERVICIOS,148.93
2020,05,SERVICIOS,18463.27
2020,81,SERVICIOS,417.26
2020,08,SERVICIOS,6791.68
2020,11,SERVICIOS,38357.13
2020,13,SERVICIOS,4053.23
2020,15,SERVICIOS,3527.84
2020,17,SERVICIOS,2114.7
2020,18,SERVICIOS,530.42
2020,85,SERVICIOS,2178.43
2020,19,SERVICIOS,1604.04
2020,20,SERVICIOS,1668.43
2020,27,SERVICIOS,373.37
2020,23,SERVICIOS,1840.68
2020,25,SERVICIOS,7163.11
2020,94,SERVICIOS,41.14
2020,95,SERVICIOS,100.86
2020,41,SERVICIOS,2111.87
2020,44,SERVICIOS,1004.27
2020,47,SERVICIOS,2073.54
2020,50,SERVICIOS,3014.47
2020,52,SERVICIOS,2289.87
2020,54,SERVICIOS,2136.81
2020,86,SERVICIOS,434.12
2020,63,SERVICIOS,1289.24
2020,66,SERVICIOS,2500.26
2020,88,SERVICIOS,572.61
2020,68,SERVICIOS,6560.48
2020,70,SERVICIOS,1067.33
2020,73,SERVICIOS,2710.53
2020,76,SERVICIOS,12950.65
2020,97,SERVICIOS,48.26
2020,99,SERVICIOS,46.74
2020,91,SERVICIOS,4.4
2020,05,SERVICIOS,3607.7
2020,81,SERVICIOS,29.17
2020,08,SERVICIOS,1012.13
2020,11,SERVICIOS,9842.45
2020,13,SERVICIOS,595.26
2020,15,SERVICIOS,365.61
2020,17,SERVICIOS,375.89
2020,18,SERVICIOS,62.91
2020,85,SERVICIOS,68.78
2020,19,SERVICIOS,170.88
2020,20,SERVICIOS,228.9
2020,27,SERVICIOS,36.36
2020,23,SERVICIOS,421.86
2020,25,SERVICIOS,1173.54
2020,94,SERVICIOS,0.53
2020,95,SERVICIOS,5.53
2020,41,SERVICIOS,331.62
2020,44,SERVICIOS,82.41
2020,47,SERVICIOS,278.56
2020,50,SERVICIOS,312.13
2020,52,SERVICIOS,204.58
2020,54,SERVICIOS,223.52
2020,86,SERVICIOS,11.91
2020,63,SERVICIOS,143.42
2020,66,SERVICIOS,377.56
2020,88,SERVICIOS,16.7
2020,68,SERVICIOS,1370.34
2020,70,SERVICIOS,155.61
2020,73,SERVICIOS,480.51
2020,76,SERVICIOS,2138.12
2020,97,SERVICIOS,0.22
2020,99,SERVICIOS,3.37
2020,91,SERVICIOS,16.47
2020,05,SERVICIOS,6817.43
2020,81,SERVICIOS,64.32
2020,08,SERVICIOS,1791.0
2020,11,SERVICIOS,21071.85
2020,13,SERVICIOS,781.73
2020,15,SERVICIOS,485.39
2020,17,SERVICIOS,466.17
2020,18,SERVICIOS,101.14
2020,85,SERVICIOS,191.33
2020,19,SERVICIOS,292.14
2020,20,SERVICIOS,309.47
2020,27,SERVICIOS,73.32
2020,23,SERVICIOS,354.51
2020,25,SERVICIOS,709.89
2020,94,SERVICIOS,7.04
2020,95,SERVICIOS,15.08
2020,41,SERVICIOS,429.99
2020,44,SERVICIOS,154.2
2020,47,SERVICIOS,328.53
2020,50,SERVICIOS,501.33
2020,52,SERVICIOS,416.58
2020,54,SERVICIOS,448.07
2020,86,SERVICIOS,62.01
2020,63,SERVICIOS,227.41
2020,66,SERVICIOS,533.09
2020,88,SERVICIOS,40.66
2020,68,SERVICIOS,1470.11
2020,70,SERVICIOS,193.71
2020,73,SERVICIOS,540.82
2020,76,SERVICIOS,3525.36
2020,97,SERVICIOS,2.88
2020,99,SERVICIOS,10.35
2020,91,SERVICIOS,25.29
2020,05,SERVICIOS,11769.97
2020,81,SERVICIOS,167.03
2020,08,SERVICIOS,2886.64
2020,11,SERVICIOS,31488.37
2020,13,SERVICIOS,2133.65
2020,15,SERVICIOS,1402.76
2020,17,SERVICIOS,956.8
2020,18,SERVICIOS,275.88
2020,85,SERVICIOS,382.85
2020,19,SERVICIOS,791.24
2020,20,SERVICIOS,835.86
2020,27,SERVICIOS,77.96
2020,23,SERVICIOS,527.15
2020,25,SERVICIOS,2518.6
2020,94,SERVICIOS,9.93
2020,95,SERVICIOS,34.45
2020,41,SERVICIOS,840.14
2020,44,SERVICIOS,396.91
2020,47,SERVICIOS,745.47
2020,50,SERVICIOS,972.12
2020,52,SERVICIOS,1124.54
2020,54,SERVICIOS,1325.94
2020,86,SERVICIOS,157.41
2020,63,SERVICIOS,803.94
2020,66,SERVICIOS,1047.46
2020,88,SERVICIOS,63.27
2020,68,SERVICIOS,4416.54
2020,70,SERVICIOS,414.3
2020,73,SERVICIOS,1151.55
2020,76,SERVICIOS,11338.88
2020,97,SERVICIOS,10.31
2020,99,SERVICIOS,24.92
2020,91,SERVICIOS,2.28
2020,05,SERVICIOS,11045.91
2020,81,SERVICIOS,19.85
2020,08,SERVICIOS,2661.11
2020,11,SERVICIOS,18991.26
2020,13,SERVICIOS,2013.79
2020,15,SERVICIOS,996.96
2020,17,SERVICIOS,1012.91
2020,18,SERVICIOS,109.45
2020,85,SERVICIOS,149.1
2020,19,SERVICIOS,1125.62
2020,20,SERVICIOS,608.56
2020,27,SERVICIOS,3.46
2020,23,SERVICIOS,1010.85
2020,25,SERVICIOS,2858.23
2020,94,SERVICIOS,1.12
2020,95,SERVICIOS,2.34
2020,41,SERVICIOS,589.36
2020,44,SERVICIOS,20.85
2020,47,SERVICIOS,391.05
2020,50,SERVICIOS,685.4
2020,52,SERVICIOS,426.0
2020,54,SERVICIOS,478.27
2020,86,SERVICIOS,45.29
2020,63,SERVICIOS,336.09
2020,66,SERVICIOS,1137.79
2020,88,SERVICIOS,44.96
2020,68,SERVICIOS,2292.05
2020,70,SERVICIOS,164.09
2020,73,SERVICIOS,888.86
2020,76,SERVICIOS,7445.53
2020,97,SERVICIOS,1.11
2020,99,SERVICIOS,3.27
2020,91,SERVICIOS,212.89
2020,05,SERVICIOS,15014.41
2020,81,SERVICIOS,732.31
2020,08,SERVICIOS,6060.25
2020,11,SERVICIOS,34206.08
2020,13,SERVICIOS,5575.15
2020,15,SERVICIOS,3181.24
2020,17,SERVICIOS,2264.09
2020,18,SERVICIOS,1138.46
2020,85,SERVICIOS,1089.57
2020,19,SERVICIOS,3269.31
2020,20,SERVICIOS,2728.02
2020,27,SERVICIOS,1309.3
2020,23,SERVICIOS,4108.55
2020,25,SERVICIOS,6248.41
2020,94,SERVICIOS,137.37
2020,95,SERVICIOS,277.79
2020,41,SERVICIOS,2701.52
2020,44,SERVICIOS,1979.6
2020,47,SERVICIOS,3311.58
2020,50,SERVICIOS,2590.78
2020,52,SERVICIOS,3709.87
2020,54,SERVICIOS,3352.68
2020,86,SERVICIOS,901.44
2020,63,SERVICIOS,1288.33
2020,66,SERVICIOS,2339.61
2020,88,SERVICIOS,205.22
2020,68,SERVICIOS,5719.77
2020,70,SERVICIOS,2354.53
2020,73,SERVICIOS,3289.9
2020,76,SERVICIOS,11117.42
2020,97,SERVICIOS,124.37
2020,99,SERVICIOS,207.0
2020,91,SERVICIOS,7.04
2021,05,SERVICIOS,31676.37
2020,05,SERVICIOS,2965.59
2020,81,SERVICIOS,22.57
2020,08,SERVICIOS,932.84
2020,11,SERVICIOS,9300.73
2020,13,SERVICIOS,429.75
2020,15,SERVICIOS,245.36
2020,17,SERVICIOS,343.22
2020,18,SERVICIOS,62.27
2020,85,SERVICIOS,50.43
2020,19,SERVICIOS,204.86
2020,20,SERVICIOS,136.78
2020,27,SERVICIOS,32.96
2020,23,SERVICIOS,251.97
2020,25,SERVICIOS,524.39
2020,94,SERVICIOS,2.67
2020,95,SERVICIOS,7.55
2020,41,SERVICIOS,319.31
2020,44,SERVICIOS,134.92
2020,47,SERVICIOS,232.36
